Exercício;"Código Agenda";"Programa";"Objetivo";"Objetivo Específico";"Medida Institucional Normativa";"Enunciado";"Descrição";"Órgão Responsável";"Unidade Responsável";"Resultados Esperados";"Prioritária";"PAC";"Concluída";
2025;41;"6114";"1320";"0248";"07AE";"Planos de Ação Nacional para Conservação de Espécies da Fauna Ameaçadas de Extinção - PAN.";"O Plano de Ação Nacional para Conservação de Espécies Ameaçadas de Extinção - PAN - é um instrumento de gestão e de políticas públicas, elaborado, implementado e acompanhado em parceria com a sociedade, centrado na redução, supressão ou mitigação das ameaças que põem em risco de extinção as espécies da fauna, tendo como principais objetivos: estabelecer ações prioritárias para as espécies e seus ambientes naturais, racionalizar a captação e gestão dos recursos e, direcionar e potencializar os esforços de conservação.";"44000";"ICMBIO";"Melhoria do estado de conservação das espécies da fauna ameaçada de extinção. Os PANs têm ciclos de planejamento de ações para cinco anos, contudo a percepção dos impactos tangíveis da implementação das ações de conservação é fortemente associado ao ciclo biológico das espécies, sendo portanto muito variável.";"Não";"";"Não";
2025;41;"6114";"1320";"0250";"07B4";"Ampliação do monitoramento da gestão de unidades de conservação por meio do Sistema de Análise e Monitoramento da Gestão - SAMGe";"Refere-se ao preenchido por cada uma das UCs que compõe o SNUC, permitindo o monitoramento da efetividade dessa política pública e a assertividade no direcionamento dos recursos para implementá-la. O SAMGe é a ferramenta oficial utilizada pelo ICMBio e MMA para essa mensuração e seu preenchimento é anual, realizado pelos gestores de cada UC, sendo portanto necessária a articulação com esses atores para o preenchimento.";"44000";"DIPLAN/ICMBIO";"Aumento do número de UCs que realizam o preenchimento do SAMGe anualmente, permitindo o monitoramento da efetividade dessa política pública e a assertividade no direcionamento dos recursos para implementá-la.";"Não";"";"Sim";
2025;41;"6114";"1320";"0250";"07B1";"Manutenção e aprimoramento do CNUC";"O CNUC é a plataforma oficial de dados sobre as Unidades de Conservação que compõe o Sistema Nacional de Unidades de Conservação da Natureza - SNUC, utilizada tanto nacional como internacionalmente para reporte das metas com que o Brasil se comprometeu relacionadas às áreas protegidas. Sua manutenção e aprimoramento são necessários para dar continuidade ao monitoramento e reporte interno e externo e a articulação com os órgãos gestores é necessária para a alimentação e atualização da plataforma.";"44000";"DAP/SBIO/MMA";"Melhoria das informações aferidas pelo CNUC, permitindo o monitoramento e reporte nacional e internacional sobre as Unidades de Conservação do SNUC.";"Não";"";"Não";
2025;41;"6114";"1320";"0250";"07B2";"Manutenção e aprimoramento do Sistema de Análise e Monitoramento da Gestão - SAMGe.";"O SAMGe é a ferramenta para a mensuração da efetividade das UCs que compõe o SNUC anualmente, por meio de dados sobre os objetivos para os quais cada UC foi criada, os recursos e valores alvos de sua proteção, seus desafios de gestão, as ações que estão sendo desenvolvidas e os resultados e impactos dessas medidas.";"44000";"DIPLAN/ICMBIO";"Melhoria das informações aferidas pelo SAMGe anualmente, permitindo o monitoramento da efetividade dessa política pública e a assertividade no direcionamento dos recursos para implementá-la.";"Não";"";"Sim";
2025;41;"6114";"1320";"0250";"07B6";"Planos de gestão integrada entre Unidades de Conservação e outras áreas protegidas, como mosaicos, corredores ecológicos, sítios do patrimônio mundial, sítios Ramsar.";"Elaboração de Planos de gestão integrada entre Unidades de Conservação e outras áreas protegidas, como mosaicos, corredores ecológicos, sítios do patrimônio mundial, sítios Ramsar, visando a integração, sinergia e potencialização das ações realizadas nas diferentes áreas protegidas por diferentes atores. Esses instrumentos são previstos legalmente e sua implementação depende da articulação entre os atores envolvidos na gestão das diferentes áreas protegidas.";"44000";"DAP/SBIO/MMA";"Melhoria da integração, sinergia e potencialização das ações realizadas nas diferentes áreas protegidas.";"Não";"";"Não";
2025;41;"6114";"1320";"0250";"07B5";"Programa Nacional de Alerta, Detecção Precoce e Resposta Rápida de Espécies Exóticas e Planos de prevenção, erradicação, controle e monitoramento de espécies exóticas invasoras.";"O Programa de Alerta, Detecção Precoce e Resposta Rápida visa viabilizar a detecção precoce de espécies exóticas invasoras e focos de invasão biológica em estágio inicial no território nacional através da implementação de protocolos e procedimentos padronizados de resposta rápida para melhorar a eficácia de ações de erradicação, contenção e controle.";"44000";"SBIO/MMA";"Estabelecimento de fluxos e mecanismos de atuação da área ambiental federal nos cenários de alerta e detecção precoce envolvendo espécies exóticas invasoras em articulação com uma rede de apoio conformada por outras instituições nos respectivos âmbitos de atuação em nível federal, estadual e municipal. Detecção precoce de indivíduos ou populações de espécies exóticas já reconhecidas como invasoras e disparo de ações de resposta visando maximizar a possibilidade de erradicação, contenção ou controle efetivo. Estabelecimento de um sistema de alerta e notificação de ocorrências para viabilizar ações rápidas de resposta a novos eventos de introdução ou dispersão de espécies exóticas. Estabelecimento de uma rede de colaboradores.";"Não";"";"Não";
2025;42;"1144";"1255";"0033";"08A2";"Publicar regulamento para identificação do direcionamento e segmentação do crédito rural em instrumentos privados de crédito";"Atualmente, o financiamento oferecido aos produtores rurais que não sejam realizados através do crédito rural (financiamento privado, operações de barter, títulos privados), não é registrado, portanto, não consegue ser mensurado nem há estatísticas a respeito. Assim, propõe-se o debate com o Banco Central acerca da viabilidade de registrar e disponibilizar tais informações.";"22000";"Secretaria de Política Agrícola";"Identificar a parcela de crédito privado direcionado ao público rural para contribuir com a Política de Crédito Agrícola";"Não";"";"";
2025;42;"1144";"1255";"0185";"0538";"Elaboração do Plano de Ação para Recuperação e Manejo de Florestas (Floresta + Sustentável) ";"Estabelecimento de diálogos e parcerias com diferentes instituições e organizações do setor privado a fim de dinamizar e dar continuidade ao processo de conservação, recomposição e valorização da biodiversidade florestal. Essas ações constituem espaços de permanente transformação inovadora, pois apresentam projetos voltados para fomento à economia de base florestal em todo o território nacional e para o fomento do plantio para a produção associado ao plantio para conservação.";"22000";"Secretaria de Inovação, Desenvolvimento Sustentável, Irrigação e Cooperativismo";"A degradação florestal e o desmatamento consagram riscos de ordem ambiental e social. De um lado, por impactarem na biodiversidade, reduzirem a disponibilidade hídrica, provocarem a perda física e química dos solos, emitirem GEEs e, por outro lado, em razão da transformação de terras agricultáveis em terras inférteis e improdutivas, comprometendo a produção de alimentos, as atividades ligadas ao campo e à seguridade da população local. Dado o problema, faz-se imperativo conter a degradação florestal para prevenir a desertificação e/ou mitigar seus efeitos. Assim, diante dessa problemática foi concebido o Plano Floresta + Sustentável como alternativa para reverter o acelerado processo de degradação dos recursos naturais, com foco na valorização e uso econômico da vegetação nativa, buscando formas cada vez mais assertivas para o adequado manejo desses recursos.";"Não";"";"";
2025;42;"1158";"1318";"0272";"05F0";"Desenvolvimento e promoção de atividades para a construção de capacidades em gestão e planejamento da mudança do clima";"Programa de capacitação em gestão e planejamento da mudança do clima com objetivo de fortalecer o conhecimento, as habilidades e as competências dos diversos atores envolvidos na gestão e no planejamento das ações relacionadas às mudanças climáticas.";"44000";"MMA/SMC";"* Fortalecimento do conhecimento e conscientização sobre os desafios e oportunidades relacionados à mudança do clima, * Desenvolvimento de habilidades técnicas e gerenciais, incluindo capacidades em monitoramento, avaliação, modelagem, análise de riscos, gestão de projetos, comunicação e colaboração, permitindo uma ação eficaz em relação às mudanças climáticas, * Integração da mudança do clima em políticas e planos, garantindo uma abordagem integrada e coerente em todos os níveis, * Capacitação de comunidades locais, especialmente aquelas mais vulneráveis aos impactos das mudanças climáticas, para enfrentar esses desafios. Isso pode incluir programas de educação, treinamento em práticas agrícolas sustentáveis, gestão de recursos hídricos, construção de resiliência e adaptação às mudanças climáticas. * Promoção de cursos, workshops, conferências, redes de aprendizagem, plataformas online e outras formas de compartilhamento de informações e boas práticas, * Desenvolvimento de capacidade institucional em entes subnacionais para a elaboração de planos e identificação de prioridades na gestão do risco climático.";"Não";"Sim";"Não";
2025;42;"1158";"1318";"0272";"05EB";"Reestabelecimento do Comitê Interministerial sobre Mudança do Clima (CIM), instauração do Subcomitê-Executivo e das Câmaras de Assessoramento Científico (CAC), Articulação Interfedetativa (CAI) e de Participação Social (CPS) no âmbito do CIM e Remodelagem do Fórum Brasileiro de Mudança do Clima (FBMC)";"Implantação de um modelo de governança climático multínível com participação efetiva das instituições federais e subnacionais (Estados e Municípios) e sociedade civil (setor privado, academia e terceiro setor) na discussão e implantação de ações de enfrentamento à emergência climática.";"44000";"MMA/SMC";"* Reestabelecimento do Comitê Interministerial de Mudança do Clima (CIM), *Remodelagem do Fórum Brasileiro de Mudança do Clima (FBMC) * Promoção do diálogo sobre atuação climática e aproximação dos Governo Federal com estados, Municípios e sociedade civil.";"Não";"Não";"Não";
2025;42;"1158";"1318";"0272";"05F5";"Nova NDC elaborada com base no Planos Setoriais de Mitigação e Adaptação";"Cada país signatário do Acordo de Paris estabeleceu metas de redução de emissão de gases de efeito estufa (GEE), chamadas de Contribuição Nacionalmente Determinada (NDC, na sigla em inglês). De acordo com o Protocolo de Paris, cada país deve comunicar uma contribuição nacionalmente determinada a cada cinco anos, com ampliação da ambição em relação ao compromisso anterior.";"44000";"MMA/SMC";"Revisão da NDC brasileira em 2025 de forma mais ambiciosa que a anterior (redução de emissões), com base no inventário de emissões nacionais.";"Sim";"Sim";"Sim";
2025;42;"1158";"1318";"0272";"05F6";"Plano Clima com estratégias setoriais de adaptação e mitigação elaborado";"O Plano Clima é uma ferramenta estratégica para implementar as diretrizes e compromissos da PNMC, promovendo uma abordagem integrada e abrangente para enfrentar os desafios das mudanças climáticas no Brasil. Tem como objetivo orientar e coordenar as ações climáticas em nível nacional, visando à mitigação de emissões, adaptação aos impactos e promoção do desenvolvimento sustentável.";"44000";"MMA/SMC";"* Redução das emissões de gases de efeito estufa (GEE) por meio de metas de redução de emissões em setores-chave, como energia, transporte, indústria, agricultura, entre outros. * Aumento da resiliência e adaptação às mudanças climáticas de adaptação para fortalecer a resiliência dos setores e comunidades às mudanças climáticas. *Integração da mudança do clima em políticas setoriais, garantindo que as considerações climáticas sejam incorporadas em tomadas de decisão e planejamento. * Promoção de tecnologias e práticas sustentáveis por meio do incentivo ao desenvolvimento e a adoção de tecnologias limpas.";"Não";"";"Não";
2025;42;"1158";"1318";"0272";"05EF";"Publicação de relatórios situacionais bianuais do estado da governança climática";"Relatórios situacionais do estado da governança climática nacional são documentos que fornecem uma avaliação abrangente e atualizada da governança climática de um país. Esses relatórios analisam como o país está lidando com questões relacionadas às mudanças climáticas em termos de estruturas institucionais, políticas, regulamentações, coordenação intergovernamental e participação de partes interessadas.";"44000";"MMA/SMC";"Os relatórios situacionais devem fornecer uma avaliação abrangente, promover a transparência, identificar boas práticas, orientar a tomada de decisão informada e definir agendas futuras. Esses resultados são essenciais para melhorar a eficácia das políticas e ações climáticas, promovendo uma governança climática mais robusta e eficiente.";"Não";"";"Não";
2025;42;"1158";"1318";"0272";"05EE";"Revisão da Política Nacional sobre Mudança do Clima - PNMC (Lei 12.187/2009)";"A revisão da Política Nacional de Mudança do Clima - PNMC é uma medida essencial para garantir que as políticas e medidas do país estejam alinhadas com os compromissos internacionais, incorporando os avanços científicos e tecnológicos mais recentes e respondendo adequadamente às mudanças nas circunstâncias nacionais e globais. A revisão fortalecerá a implementação e governança, bem como promover um engajamento mais amplo e inclusivo dos atores relevantes na luta contra as mudanças climáticas.";"44000";"MMA/SMC";"* Atualização dos compromissos nacionais: Os compromissos e metas internacionais do Brasil em relação às mudanças climáticas evoluíram ao longo do tempo. O país adotou novas metas e compromissos mais ambiciosos em acordos internacionais, como o Acordo de Paris. * Fortalecimento da implementação e governança: A revisão da PNMC pode envolver uma avaliação crítica da implementação e governança da política existente. Identificar e resolver lacunas ou desafios na implementação pode ajudar a fortalecer a efetividade da PNMC.";"Não";"Sim";"Não";
2025;42;"1158";"1318";"0272";"05F3";"Sistema Brasileiro de Comércio de Emissões (mercado de carbono) implementado";"O Sistema Brasileiro de Comércio de Emissões (SBCE) representa uma abordagem baseada no mercado para mitigar as emissões de gases de efeito estufa (GEE) no Brasil. É projetado para estabelecer um mercado de carbono no país, onde as empresas têm um limite máximo de emissões de GEE permitido. O SBCE permitirá que as empresas comprem, vendam ou troquem créditos de emissão entre si como uma forma de cumprir suas metas de redução de emissões. A criação do SBCE demandará legislação e regulamentação específica.";"44000";"MMA/SMC";"*Eficiência na redução de emissões: Um SBCE cria um mercado de carbono no qual as empresas têm um limite de emissões de GEE estabelecido e podem comprar ou vender créditos de emissão. Isso promove a eficiência econômica, pois as empresas têm incentivos para reduzir suas emissões onde for mais viável e econômico fazê-lo. *Flexibilidade e adaptação: Um SBCE permite que as empresas escolham como reduzir suas emissões, incentivando a adoção de tecnologias e estratégias inovadoras de baixo carbono. *Estímulo à inovação tecnológica: Ao criar um preço para as emissões de GEE, um SBCE incentiva as empresas a investirem em pesquisa e desenvolvimento de tecnologias limpas e de baixo carbono.";"Sim";"Sim";"Não";
2025;42;"1158";"1318";"0274";"05FC";"E-macrodiagnóstico da zona costeira e marinha (E-MDZCM).";"Instrumento de apoio à gestão da Zona Costeira e Marinha que permite identificar os principais usos, atividades e características socioambientais do território.";"44000";"Secretaria Nacional de Mudança do Clima";"E-MDZCM disponibilizado de forma online";"Não";"";"Não";
2025;42;"1158";"1318";"0274";"05FA";"Guia de diretrizes para os planos diretores municipais costeiros, para a mitigação e adaptação às mudanças do clima.";"Instrumento de orientação aos municípios costeiros com vistas à adoção de estratégias em seus instrumentos de planejamento urbano para mitigar e se adaptar aos efeitos da mudança do clima.";"44000";"Secretaria Nacional de Mudança do Clima";"Guia de diretrizes publicado e disponibilizado a gestores municipais";"Não";"";"Não";
2025;42;"1158";"1318";"0274";"05F8";"Programa Nacional para a Conservação dos Ecossistemas Costeiros e Marinhos Vulneráveis à mudança do clima.";"Estabelece uma política de apoio à conservação e uso sustentável de ecossistemas costeiros e marinhos mais vulneráveis à mudança do clima, vinculando-se às estratégias de adaptação a serem adotadas na zona costeira para diminuir impactos decorrentes de eventos extremos.";"44000";"Secretaria Nacional de Mudança do Clima";"Política de apoio à conservação e uso sustentável de ecossistemas costeiros e marinhos mais vulneráveis à mudança do clima, a partir da adoção de soluções baseadas na natureza.";"Não";"";"Não";
2025;42;"1158";"1318";"0274";"05FD";"Projeto Alt-Bat: definição de metodologia científica nacional para integração das componentes verticais terrestres (altimetria) e marinha (batimetria)";"Estudo para embasamento da integração das componentes verticais terrestres (altimetria) e marinha (batimetria) na costa brasileira.";"44000";"Secretaria Nacional de Mudança do Clima";"Níveis de referência para descrição e representação do relevo terrestre (altimetria) e submarino (batimetria) na costa brasileira compatibilizados.";"Não";"";"Não";
2025;42;"1158";"1318";"0279";"0600";"Criar mecanismos institucionais de fortalecimento aos Centros Socioambientais, Salas Verdes e outros arranjos territoriais já existentes";"Os Centros Socioambientais, Salas Verdes e demais arranjos locais devem contribuir para o fortalecimento de políticas públicas territoriais de EA que sejam permanentes, continuadas, articuladas e em busca de envolver a totalidade dos que vivem naquela UF, para que assumam a perspectiva de (se)educarem ambientalmente e contribuírem para a formação de agentes locais de sustentabilidade socioambiental que educam ambientalmente e propiciam a geração de trabalho e renda nos territórios.";"44000";"Secretaria Executiva";"Os Centros, as salas verdes e demais arranjos locais propiciando a cooperação, articulação, elaboração estratégica, formação e desenvolvimento de organizações e pessoas engajadas em temas como as mudanças do clima, agroecologia, economias solidárias, bioeconomias, educação socioambiental, erradicação da pobreza, cidades e comunidades sustentáveis, consumo e produção sustentável, água e outros temas relacionados aos ODS.";"Não";"";"Sim";
2025;42;"1189";"1319";"0258";"06FE";"Elaboração da Política e Plano Nacional de Bioeconomia, com o estabelecimento de sua governança.";"Estabelecer, por meio de decreto, Comissão Interministerial que irá subsidiar a elaboração da Política e do Plano Nacional de Bioeconomia, com suas diretrizes, metas e estratégias, acompanhando e monitorando a execução do Plano e a desenvolvendo os intrumentos necessários à implementação da Política.";"44000";"SBC/MMA";"O Decreto publicado subsidiará a elaboração da Política e do Plano Nacional de Bioeconomia, com suas diretrizes, metas e estratégias.";"Sim";"";"";
2025;42;"1189";"1319";"0258";"0701";"Regulamentação da Lei 14.119/2021, que institui a Política Nacional de Pagamento por Serviços Ambientais. ";"A regulamentação da Política de PSA, a ser estabelecida em decreto, pretende estabelecer parâmetros para o Programa Nacional de PSA e governança para a implementação da Política, de forma que o pagamento de serviços ambientais seja ampliado e incentivado.";"44000";"SBC/MMA";"Estabelecer parâmetros para o Programa Nacional de PSA e governança para a implementação da Política, de forma que o pagamento de serviços ambientais seja ampliado e incentivado.";"Sim";"";"";
2025;42;"1189";"1319";"0262";"0715";"Criar Rede de Instituições Nacionais parceiras de usuários internacionais";"Trata-se medida institucional que permitirá a inserção do público usuário de patrimônio genético e conhecimentos tradicionais associados no SISGen através do estabelecimento de parcerias nacionais estáveis e duradouras";"44000";"MMA/SBC/DPG";"Usuários internacionais de patrimônio genético e conhecimento tradicional associado cadastrados e regularizados";"Não";"";"Não";
2025;42;"1189";"1319";"0262";"0714";"Decreto promulgando o Protocolo de Nagoia e a atribuição de responsabilidades entre órgãos de governo.";"Trata-se de medida institucional que implementará de forma pleno o Protocolo de Nagoia no Brasil";"44000";"MMA/SBC/DPG";"Protocolo de Nagoia plenamente implementado";"Não";"";"Não";
2025;42;"1189";"1319";"0262";"0710";"Elaborar e aprovar o Manual de Operações, o Plano Quadrienal e os Instrumentos de Apoio do Fundo Nacional de Repartição de Benefícios, conforme o Manual de Operações e o Plano Quadrienal, para o pleno funcionamento do Fundo Nacional de Repartição de Benefícios.";"Trata-se de medida institucional que operacionalizará a repartição de benefícios monetária.";"44000";"MMA/SBC/DPG";"Repartição de benefícios monetária operacionalizada";"Não";"";"Não";
2025;42;"1189";"1319";"0262";"0712";"Elaborar e implementar melhorias no Sistema Nacional de Gestão do Patrimônio Genético e do Conhecimento Tradicional Associado (SisGen)";"Trata-se de medida institucional que aumentará funcionalidades para possibilitar o cadastro de atividades de acesso ao patrimônio genético e ao conhecimento tradicional associado ainda não passíveis de cadastramento";"44000";"MMA/SBC/DPG";"Cadastros de atividades de acesso ao patrimônio genético e ao conhecimento tradicional associado até então não passíveis de cadastramento";"Não";"";"Não";
2025;42;"1189";"1319";"0262";"0713";"Elaborar e implementar o Portal do ABS (janela única de informações aos usuários)";"Trata-se de medida institucional que aumentará sensibilização e capacitação de usuários e beneficiários para sobre o sistema de acesso ao patrimônio genético e ao conhecimento tradicional associado e a repartição justa e equitativa de benefícios oriundos de sua utilização, além de facilitar informações a todos as partes interessadas.";"44000";"MMA/SBC/DPG";"Usuários e beneficiários sensibilizados e capacitados.";"Não";"";"Não";
2025;42;"1189";"1319";"0266";"0716";"Regulamentação de pontos da Lei de Gestão de Florestas Públicas - LGFP decorrente das alterações trazidas pela Lei 14.590/2023";"Essa medida se destina à edição de normas para regulamentação da aplicação concreta das alterações na Lei nº 11.284/2006, de 2 de março de 2006 (Lei de Gestão de Florestas Públicas - LGFP), introduzidas pela Lei nº 14.590, de 24 de maio de 2023.";"44000";"DCM/SFB/MMA";"Atendimento aos requisitos de regulamentação das alterações na Lei 11.284/2006, para que possam ser aplicadas nas novas concessões de florestas públicas federais para alcance das metas ministeriais. Essas normas regulamentares, que poderão ser outras leis (no caso da regulamentação da comercialização de créditos de carbono), mas também decretos, portarias e resoluções do órgão gestor, deverão estabelecer e esclarecer os procedimentos administrativos, parâmetros técnicos, documentos, dados, informações, regras e critérios necessários para aplicação dos novos dispositivos normativos nos processos de concessões de florestas públicas federais.";"Não";"";"Sim";
2025;42;"1189";"1319";"0271";"0717";"Disponibilização do Sistema Nacional de Informações Florestais - SNIF, de modo a subsidiar projetos e políticas para uso e manutenção das florestas do Brasil para promoção da bioecnomia por meio do manejo florestal sustentável.";"Os dados do SNIF nacionais são disponibilizados para sociedade a atualizados conforme a atualização das fontes de dados.";"44000";"MMA/SFB/DFF";"Oferta de indicadores florestais com série consistentes e dados oficiais de governo sobre as florestas, para a gestão das florestas brasileiras. Impacto extremamente relevantes para a gestão florestal, partir dos dados são estimados os estoques do recursos florestais e assim é possível estimas a capacidade de utilização sustentável dos recursos florestais para a produtos madeireiros e não madeireiros.";"Não";"";"Sim";
2025;42;"1189";"1319";"0271";"0719";"Identificação e disponibilização de informações sobre áreas de ativos e passivos ambientais em imóveis rurais, cujos dados estejam integrados ao Sistema de Cadastro Ambiental Rural (SICAR), para promoção de cadeias de valor da biodiversidade";"As áreas de ativos e passivos ambientais em imóveis rurais, territórios tradicionais e assentamentos da reforma agrária serão identificadas e terão informações disponibilizadas, por meio do Sistema de Cadastro Ambiental Rural (SICAR), para fins de promoção de cadeias de valor da biodiversidade.";"44000";"MMA/SFB/DRA";"Promoção das cadeias de valor da biodiversidade (por exemplo, atividades produtivas sustentáveis e/ou de recuperação florestal produtiva)";"Não";"";"Sim";
2025;42;"1189";"1319";"0271";"0718";"Sistema de Controle da Origem dos Produtos Florestais (Sinaflor) presente em 100% dos estados brasileiros, atualizado periodicamente, com sincronização mínima de 75% dos dados.";"Sistema de Controle da Origem dos Produtos Florestais (Sinaflor) presente em 100% dos estados brasileiros, atualizado periodicamente, com sincronização mínima de 75% dos dados.";"44000";"MMA/SFB";;"Não";"";"Não";
2025;42;"1189";"1319";"0273";"0860";"Converter os Decretos 6.040/2007 e 7.747/2012 em Lei Ordinária. ";"Buscar-se-á com a normativa futura consolidar políticas públicas ambientais para a gestão territorial de Povos e Comunidades Tradicionais e Povos Indígenas.";"44000";"SNPCT/MMA";"Ampliar o número de ações que contemplem instrumentos de gestão ambiental em territórios de Povos e Comunidades Tradicionais. Incrementar em 15%, anualmente, o número de território de PCTs atendidos.";"Não";"";"Não";
2025;42;"1189";"1319";"0273";"085A";"Minuta de portaria para regulamentar a identificação da situação de vulnerabilidade de populações não tradicionais ocupantes de unidades de conservação de posse e domínio públicos e qualificar as providências decorrentes.";"Regulamentar o procedimento para identificação da situação de vulnerabilidade de populações não tradicionais ocupantes de unidades de conservação de posse e domínio públicos, com o levantamento socioeconômico de cada família e o estabelecimento de critérios precisos e qualificar as providências decorrentes (indenização justa, etc).";"44000";"DISAT/ICMBIO";"Tratamento diferenciado e socialmente justo, especiamente do ponto de vista fundiário, para populações em situação de vulnerabilidade socioeconômica que ocupam áreas no interior de Unidade de Conservação Federal de posse e domínio públicos. Estabelecer um regime de transição, até que o reassentamento seja efetivado, que compatibilize os direitos ao desenvolvimento humano com os limites de uso para assegurar a conservação da natureza.";"Não";"";"Não";
2025;42;"1189";"1319";"0273";"0859";"Minuta de portaria para regulamentar a implementação da OIT 169 no âmbito das ações de competência do ICMBio.";"Estabelecer diretrizes, procedimentos e competências para implementação da Convenção nº 169 da Organização Internacional do Trabalho (OIT) no âmbito de ações de competência do Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio), buscando promover a salvaguarda de direitos fundamentais de povos e comunidades tradicionais nas unidades de conservação federais.";"44000";"DISAT/ICMBIO";"Promoção da salvaguarda de direitos fundamentais de povos e comunidades tradicionais nas unidades de conservação federais.";"Não";"Sim";"Não";
2025;42;"1189";"1319";"0273";"071B";"Novo Decreto do Programa Bolsa Verde";"Busca-se com o presente normativo ampliar a abrangência do Programa Bolsa Verde, assim como ajustá-lo a realidade atual (Social, econômica, territorial).";"44000";"SNPCT/MMA";"Ampliar o número de famílias atendidas, assim como, a valoração do beneficio recebido pelas mesmas para a melhoria da conservação ambiental. Aumentar em 25% o número de famílias atendidas anualmente, além da valoração em 100% do valor dos benefícios pagos.";"Não";"";"Sim";
2025;42;"1189";"1319";"0273";"071A";"Regulamentação de categoria de reserva extrativista ";"Regulamentar o Art 18 do SNUC Lei Nº 9985/2000";"44000";"DAP/SBio/MMA";"Promoção do desenvolvimento sustentável nas Resex federais.";"Não";"Não";"Não";
2025;42;"1190";"1317";"0277";"0621";"Plano Nacional de Redução e Reciclagem de Resíduos Orgânicos Urbanos (PLANARO).";"Este plano está sendo desenvolvido pelo Ministério do Meio Ambiente e Mudança do Clima (MMA) em parceria com o Instituto Pólis, com o Global Methane Hub (GMH), com o Programa das Nações Unidas para o Meio Ambiente (PNUMA) e com a Waste and Resources Action Programme (WRAP) e tem o objetivo de subsidiar e orientar a tomada de decisão para o desenvolvimento de iniciativas de redução do desperdício de alimentos, de compostagem e reciclagem de resíduos orgânicos urbanos no Brasil.";"44000";"SQA/MMA";"Com a implementação do Planaro será possível contribuir para a eliminação dos lixões, reduzir as emissões de metano, promover a transição energética pelo uso do biogás, fomentar à agricultura urbana e periurbana, além de promover a inclusão socioprodutiva de organizações de catadores, dentre outros benefícios.";"Não";"Não";"Não";
2025;42;"1190";"1317";"0277";"0622";"Regulamentar os sistemas de logística reversa";"Regulamentação do decreto 11.413/23 que Institui o Certificado de Crédito de Reciclagem de Logística Reversa, o Certificado de Estruturação e Reciclagem de Embalagens em Geral e o Certificado de Crédito de Massa Futura.";"44000";"SQA/MMA";"Aumentar a rastreabilidade dos resultados de logística reversa com a habilitação do verificador de resultados para validar as notas fiscais, documentos do manifesto de transporte de resíduos MTR obrigatório para comprovação de cumprimento das metas de logística reversa. O estabelecimento de critérios para entidades gestora também garantirá mais isonomia e credibilidade para aprimoramento dos sistemas de logística reversa.";"Não";"";"Sim";
2025;42;"1190";"1317";"0281";"0689";"Sistema Nacional de Áreas Verdes Urbanas ? SNAVU";"A medida se refere à elaboração de normativo estabelecendo critérios para o planejamento e a gestão de áreas verdes urbanas por meio da instituição do Sistema Nacional de Áreas Verdes Urbanas ? SNAVU. Em suma, trata-se da regulamentação de uma estratégia para atuação conjunta de União, Estados, DF e municípios para aumento qualiquantitativo das áreas verdes urbanas e aprimoramento de sua gestão.";"44000";"DMUR/SQA/MMA";"Publicação de Decreto que defina o sistema nacional de áreas verdes urbanas, categorize as áreas a serem mapeadas, determine indicadores de qualidade ambiental para monitoramento e oriente os municípios no aprimoramento da gestão desses espaços.";"Não";"";"Não";
2025;42;"1190";"1317";"0281";"068A";"Zoneamento Ambiental Municipal - ZAM";"O Zoneamento Ambiental Municipal - ZAM é instrumento metodológico de zoneamento ambiental, em consonância com a Política Nacional do Meio Ambiente e o Estatuto das Cidades, que visa contribuir para a relação sustentável do ambiente natural com o ambiente construído e para a prestação de serviços ecossistêmicos como pressupostos para o ordenamento do território dos municípios nos diversos biomas brasileiros.";"44000";"DMUR/SQA/MMA";"Está prevista a regulamentação do instrumento por meio de Decreto, com vistas a contribuir nos processos de planejamento urbano e ambiental de forma integrada.";"Não";"";"Não";
2025;42;"1190";"1317";"0285";"068F";"Consolidação do Código de Proteção, Defesa, Bem-estar e Direitos Animais";"A medida institucional objetiva o aperfeiçoamento do arcabouço normativo da gestão da fauna, com vistas à minimizar os impactos das atividades humanas sobre essas espécies.";"44000";"DPDA/SBIO/MMA";"Serão produzidas revisão de normativos e proposição de novas normas.";"Não";"";"Não";
2025;42;"1190";"1317";"0285";"0692";"Elaboração da Agenda Nacional de Proteção, Defesa, Bem-estar e Direitos Animais";"Busca-se editar Portaria do MMA com diretrizes nacionais com vistas a promover a proteção, defesa e bem-estar e direitos animais.";"44000";"DPDA/SBIO/MMA";"1) Serão ofertadas ações de capacitações de atores envolvidos na implementação da agenda. 2) Será elaborado o Plano Nacional de contingência de desastres, abrangendo a proteção de animais. 3) São realizados fórum para participação social.";"Não";"";"Não";
2025;42;"1190";"1317";"0285";"0691";"Elaboração do Programa Nacional de Manejo Populacional Ético de Cães e Gatos";"Busca-se editar instrumento normativo com diretrizes nacionais com vistas a promover o manejo populacional ético de cães e gatos. O manejo populacional ético de cães e gatos ajuda na gestão ambiental urbana e rural colabora com o controle da poluição e contaminação e na mitigação dos impactos negativos das atividades humanas.";"44000";"DPDA/SBIO/MMA";"1)Será desenvolvido e implementado o Sistema de Controle de Animais Domésticos - SICAD. 2) Buscará o fortalecimento institucional de entes federados para a construção e implementação da política nas respectivas esferas. 3) São realizados fóruns para participação social. 4) Buscará o input de receitas ao orçamento público federal para fomentar a realização ações de manejo populacional.";"Não";"";"Sim";
