"Exercício";"Programa";"Objetivo";"Objetivo Específico";"Código Entrega";"Enunciado Entrega";"Plano Regional de Desenvolvimento";"Código - Ação Indicativa";"Descrição - Ação Indicativa";
2024;"5122";"1295";"0186";"0363";"Esquema Vacinal completo em crianças indígenas menores de 1 ano";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.1.7-AI";"Cuidar da saúde da criança, desde a gestação até os seis anos de idade";
2024;"5122";"1295";"0186";"0363";"Esquema Vacinal completo em crianças indígenas menores de 1 ano";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.1.3.3-AI";"Desenvolver ações de promoção da saúde para os povos indígenas";
2024;"5122";"1295";"0186";"0363";"Esquema Vacinal completo em crianças indígenas menores de 1 ano";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.3.2-AI";"Desenvolver programas de atenção integral à saúde das crianças, também adaptados às realidades dos povos indígenas, das comunidades quilombolas e dos demais povos e comunidades tradicionais, além de comunidades isoladas, com foco no fortalecimento de sua proteção, promoção e recuperação da saúde, com respeito às suas tradições culturais e à vida social própria, de forma a articular as ações de saúde com a medicina tradicional";
2024;"5804";"1304";"0188";"0369";"Mecanismos de incentivo à presença de pessoas negras no mercado de trabalho do setor privado";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"1144";"1255";"0187";"0371";"Produtos Agropecuários detentores de signos distintivos de agregação de valor";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.1-AI";"Incentivar a agricultura orgânica e a utilização de sistemas agroflorestais e agrossilvipastoris, por meio do Plano Norte + Sustentável, entre outros";
2024;"1144";"1255";"0187";"0371";"Produtos Agropecuários detentores de signos distintivos de agregação de valor";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.4.2-AI";"Intensificar a divulgação sobre o acesso as soluções tecnológicas, principalmente, para os pequenos produtores e agroindustriais, atividades extrativistas";
2024;"1144";"1255";"0187";"0371";"Produtos Agropecuários detentores de signos distintivos de agregação de valor";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.6.2-AI";"Disponibilizar soluções tecnológicas que reduzam os custos de produção, aumentem a produtividade, assegurem a qualidade, agreguem valor a alimentos e a outros produtos agropecuários, florestais";
2024;"1144";"1255";"0187";"0371";"Produtos Agropecuários detentores de signos distintivos de agregação de valor";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.1-AI";"Apoiar e fomentar projetos de cadeias produtivas agropecuárias sustentáveis, descarbonizadas e resilientes";
2024;"1144";"1255";"0187";"0371";"Produtos Agropecuários detentores de signos distintivos de agregação de valor";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.1-AI";"Apoio a cadeia de Mel e derivados";
2024;"1144";"1255";"0187";"0371";"Produtos Agropecuários detentores de signos distintivos de agregação de valor";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.2-AI";"Apoio a cadeia do leite e derivados";
2024;"1144";"1255";"0187";"0372";"Assistência técnica e extensão rural para transferência de tecnologias sustentáveis e agregação de valor";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.2-AI";"Promover o uso e o desenvolvimento de tecnologias de conservação do solo e utilização racional dos recursos hídricos";
2024;"1144";"1255";"0187";"0372";"Assistência técnica e extensão rural para transferência de tecnologias sustentáveis e agregação de valor";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.4.2-AI";"Capacitar produtores rurais em boas práticas agropecuárias";
2024;"1144";"1255";"0187";"0372";"Assistência técnica e extensão rural para transferência de tecnologias sustentáveis e agregação de valor";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.5.2-AI";"Realizar treinamentos e capacitações para os produtores sobre práticas sustentáveis";
2024;"1144";"1255";"0187";"0372";"Assistência técnica e extensão rural para transferência de tecnologias sustentáveis e agregação de valor";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.4.2-AI";"Intensificar a divulgação sobre o acesso as soluções tecnológicas, principalmente, para os pequenos produtores e agroindustriais, atividades extrativistas";
2024;"1144";"1255";"0187";"0372";"Assistência técnica e extensão rural para transferência de tecnologias sustentáveis e agregação de valor";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.4.3-AI";"Capacitar os pequenos produtores/agroindustriais e nas atividades extrativistas, para uso de soluções tecnológicas nas atividades produtivas";
2024;"1144";"1255";"0187";"0372";"Assistência técnica e extensão rural para transferência de tecnologias sustentáveis e agregação de valor";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"2.1.6.2-AI";"Disponibilizar soluções tecnológicas que reduzam os custos de produção, aumentem a produtividade, assegurem a qualidade, agreguem valor a alimentos e a outros produtos agropecuários, florestais";
2024;"1144";"1255";"0187";"0372";"Assistência técnica e extensão rural para transferência de tecnologias sustentáveis e agregação de valor";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.1-AI";"Apoiar e fomentar projetos de cadeias produtivas agropecuárias sustentáveis, descarbonizadas e resilientes";
2024;"1144";"1255";"0187";"0372";"Assistência técnica e extensão rural para transferência de tecnologias sustentáveis e agregação de valor";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.1-AI";"Apoio a cadeia de Mel e derivados";
2024;"1144";"1255";"0187";"0372";"Assistência técnica e extensão rural para transferência de tecnologias sustentáveis e agregação de valor";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.2-AI";"Apoio a cadeia do leite e derivados";
2024;"1144";"1255";"0187";"0372";"Assistência técnica e extensão rural para transferência de tecnologias sustentáveis e agregação de valor";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.6-AI";"Apoio a atividades agropecuárias sustentáveis de convivência com o semiárido";
2024;"1144";"1255";"0187";"0373";"Cooperativismo e Associativismo rural e agroindustrial fortalecido";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.1.4-AI";"Implementar melhorias para o armazenamento da produção";
2024;"1144";"1255";"0187";"0373";"Cooperativismo e Associativismo rural e agroindustrial fortalecido";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"1.1.1.1-AI";"Apoiar e fomentar projetos de cadeias produtivas agropecuárias sustentáveis, descarbonizadas e resilientes";
2024;"1144";"1255";"0187";"0373";"Cooperativismo e Associativismo rural e agroindustrial fortalecido";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.1-AI";"Apoio a cadeia de Mel e derivados";
2024;"1144";"1255";"0187";"0373";"Cooperativismo e Associativismo rural e agroindustrial fortalecido";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.2-AI";"Apoio a cadeia do leite e derivados";
2024;"5804";"1304";"0188";"0378";"Parcerias com instituições privadas para a formação de pessoas negras, visando a ascensão na ocupação de cargos de gestão, coordenação, gerência e alta administração.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5804";"1304";"0188";"0379";"Parcerias firmadas para a promoção de empreendimentos de pessoas negras";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5803";"1298";"0206";"0390";"Documento técnico sobre a Saúde da Juventude Negra para subsidiar a formação dos profissionais que atuam no SUS.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.1-AI";"Fortalecer as ações do Plano para Juventude Negra Viva";
2024;"5803";"1298";"0207";"0394";"Formação de agentes jovens negros mutiplicadores na promoção dos Direitos Humanos e Enfrentamento ao Racismo";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.1-AI";"Fortalecer as ações do Plano para Juventude Negra Viva";
2024;"5803";"1298";"0219";"0399";"Qualificação profissional em Economia Popular e Solidária para jovens negros";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.1-AI";"Fortalecer as ações do Plano para Juventude Negra Viva";
2024;"5804";"1304";"0203";"0400";"Formação em gestão pública para promoção da igualdade racial";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5803";"1298";"0221";"0401";"Projetos de esporte para a juventude negra";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.1-AI";"Fortalecer as ações do Plano para Juventude Negra Viva";
2024;"2321";"1270";"0056";"0402";"Recuperação do Dique Negreiros- Correção de anomalias, como por exemplo surgência de água.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.4-AI";"Segurança de barragens";
2024;"5803";"1298";"0222";"0403";"Formações para agentes da Segurança Pública";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.1-AI";"Fortalecer as ações do Plano para Juventude Negra Viva";
2024;"2321";"1270";"0056";"0404";"PISF- Recuperação da Barragem de Jati";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.6.1.4-AI";"Segurança de barragens";
2024;"5814";"1314";"0224";"0409";"Formação sociopolítica e em direitos humanos das pessoas em situação de rua.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.2.1-AI";"Promover capacitações de agentes públicos e da sociedade para promover a valorização dos direitos humanos e da cultura da paz, com especial atenção à população em situação de rua, pessoa idosa, crianças e adolescentes, pessoas com deficiência, pessoas negras e indígenas, povos e comunidades tradicionais, pessoas LGBTQIA+, migrantes e refugiadas";
2024;"5814";"1314";"0224";"0411";"Criação de pontos de apoio nos municípios com serviços gratuitos para a população em situação de rua, tais como de bagageiro para guardar pertences pessoais, documentos e outros itens, estações de acesso e utilização gratuita de bebedouros, banheiros com chuveiro e lavanderias.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.9.2-AI";"Auxiliar a criação de pontos de apoio nos municípios com serviços gratuitos para a população em situação de rua tais como estrutura para higiene, descanso e outros";
2024;"5814";"1314";"0224";"0411";"Criação de pontos de apoio nos municípios com serviços gratuitos para a população em situação de rua, tais como de bagageiro para guardar pertences pessoais, documentos e outros itens, estações de acesso e utilização gratuita de bebedouros, banheiros com chuveiro e lavanderias.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.8.2-AI";"Apoiar a implementação de equipamentos e serviços para a população em situação de rua no Centro-Oeste brasileiro";
2024;"5814";"1314";"0224";"0411";"Criação de pontos de apoio nos municípios com serviços gratuitos para a população em situação de rua, tais como de bagageiro para guardar pertences pessoais, documentos e outros itens, estações de acesso e utilização gratuita de bebedouros, banheiros com chuveiro e lavanderias.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.4.1-AI";"Prover infraestrutura e serviços para população em situação de rua";
2024;"5804";"1304";"0226";"0412";"Produtos e equipamentos de infraestruturas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"5814";"1314";"0224";"0416";"Unidades móveis para atendimento jurídico móvel e educação em direitos humanos da população em situação de rua.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.4.1-AI";"Prover infraestrutura e serviços para população em situação de rua";
2024;"5814";"1314";"0224";"0417";"Fomento a centros de promoção de cidadania, com espaços de convivência comunitária, oficinas de arte e cultura, bem como outros serviços de acesso à informação para a população em situação de rua.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.9.1-AI";"Fomentar a centros de promoção de cidadania, com espaços de convivência comunitária, oficinas de arte e cultura, bem como outros serviços de acesso à informação para a população em situação de rua";
2024;"5814";"1314";"0224";"0417";"Fomento a centros de promoção de cidadania, com espaços de convivência comunitária, oficinas de arte e cultura, bem como outros serviços de acesso à informação para a população em situação de rua.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"6.1.8.2-AI";"Apoiar a implementação de equipamentos e serviços para a população em situação de rua no Centro-Oeste brasileiro";
2024;"5814";"1314";"0224";"0417";"Fomento a centros de promoção de cidadania, com espaços de convivência comunitária, oficinas de arte e cultura, bem como outros serviços de acesso à informação para a população em situação de rua.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.4.1-AI";"Prover infraestrutura e serviços para população em situação de rua";
2024;"5804";"1304";"0226";"0419";"Apoio técnico, por meio de visitas, a iniciativas subnacionais de promoção da igualdade racial no âmbito do SINAPIR";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.3.9.2-AI";"Promover a igualdade étnico-racial e combater o racismo, por meio de ações afirmativas de acesso a bens, serviços e direitos no campo da educação e da educação corporativa";
2024;"2310";"1253";"0132";"0436";"Oferta de cursos no âmbito do Programa Caminho Digital - Escola do Trabalhador 4.0";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.1.3.2-AI";"Estabelecer parcerias entre público e privado na oferta de cursos de capacitação e qualificação profissional ";
2024;"2310";"1253";"0132";"0436";"Oferta de cursos no âmbito do Programa Caminho Digital - Escola do Trabalhador 4.0";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.4.1.1-AI";"Ampliar a capacitação profissional para micro e pequenos empreendedores da Região ";
2024;"5811";"1315";"0200";"0451";"Campanhas de enfrentamento ao capacitismo, à violência e ao preconceito contra pessoas com deficiência, com hanseníase ou com doenças raras.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.2.2.3-AI";"Realizar ações de comunicação e difusão para a promoção e valorização dos direitos humanos e da cultura da paz, com especial atenção às populações em situação de rua, pessoa idosa, crianças e adolescentes, pessoas com deficiência, pessoas negras e indígenas, povos e comunidades tradicionais, pessoas LGBTQIA+, migrantes e refugiadas";
2024;"2302";"1269";"0084";"0452";"Capacidade de atendimento do serviço veterinário oficial às doenças dos animais ampliada.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.4.1-AI";"Promover a ampliação da fiscalização sanitária de produtos agropecuários em toda a região";
2024;"2302";"1269";"0084";"0452";"Capacidade de atendimento do serviço veterinário oficial às doenças dos animais ampliada.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.1-AI";"Apoio a cadeia de Mel e derivados";
2024;"2302";"1269";"0084";"0452";"Capacidade de atendimento do serviço veterinário oficial às doenças dos animais ampliada.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.4-AI";"Apoio a Bovinocultura";
2024;"2302";"1269";"0084";"0454";"Programas de Vigilância baseada em risco para febre aftosa ampliados.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.4.1-AI";"Promover a ampliação da fiscalização sanitária de produtos agropecuários em toda a região";
2024;"2302";"1269";"0084";"0454";"Programas de Vigilância baseada em risco para febre aftosa ampliados.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.4-AI";"Apoio a Bovinocultura";
2024;"2302";"1269";"0084";"0455";"Programas de vacinação contra a brucelose em bovinos e bubalinos ampliados.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.4.1-AI";"Promover a ampliação da fiscalização sanitária de produtos agropecuários em toda a região";
2024;"2302";"1269";"0084";"0455";"Programas de vacinação contra a brucelose em bovinos e bubalinos ampliados.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.2-AI";"Apoio a cadeia do leite e derivados";
2024;"2302";"1269";"0084";"0455";"Programas de vacinação contra a brucelose em bovinos e bubalinos ampliados.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.4-AI";"Apoio a Bovinocultura";
2024;"5122";"1295";"0186";"0461";"Consultas de crescimento e desenvolvimento infantil realizadas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.1.7-AI";"Cuidar da saúde da criança, desde a gestação até os seis anos de idade";
2024;"5122";"1295";"0186";"0461";"Consultas de crescimento e desenvolvimento infantil realizadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.1.3.3-AI";"Desenvolver ações de promoção da saúde para os povos indígenas";
2024;"5122";"1295";"0186";"0461";"Consultas de crescimento e desenvolvimento infantil realizadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.3.2-AI";"Desenvolver programas de atenção integral à saúde das crianças, também adaptados às realidades dos povos indígenas, das comunidades quilombolas e dos demais povos e comunidades tradicionais, além de comunidades isoladas, com foco no fortalecimento de sua proteção, promoção e recuperação da saúde, com respeito às suas tradições culturais e à vida social própria, de forma a articular as ações de saúde com a medicina tradicional";
2024;"2302";"1269";"0086";"0481";"Operações de Educação Sanitária ampliadas.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"1.2.4.1-AI";"Promover a ampliação da fiscalização sanitária de produtos agropecuários em toda a região";
2024;"2302";"1269";"0086";"0481";"Operações de Educação Sanitária ampliadas.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"1.1.3.4-AI";"Apoio a Bovinocultura";
2024;"5122";"1295";"0186";"0490";"Consultas de pré-natal realizadas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.1.7-AI";"Cuidar da saúde da criança, desde a gestação até os seis anos de idade";
2024;"5122";"1295";"0186";"0490";"Consultas de pré-natal realizadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.1.2.2-AI";"Fortalecer a atenção primária, ampliando a cobertura da Estratégia Saúde da Família e da Saúde Bucal, com vistas à universalização do acesso e à abrangência do cuidado integral";
2024;"5122";"1295";"0186";"0490";"Consultas de pré-natal realizadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.1.3.3-AI";"Desenvolver ações de promoção da saúde para os povos indígenas";
2024;"5122";"1295";"0186";"0490";"Consultas de pré-natal realizadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.3.2-AI";"Desenvolver programas de atenção integral à saúde das crianças, também adaptados às realidades dos povos indígenas, das comunidades quilombolas e dos demais povos e comunidades tradicionais, além de comunidades isoladas, com foco no fortalecimento de sua proteção, promoção e recuperação da saúde, com respeito às suas tradições culturais e à vida social própria, de forma a articular as ações de saúde com a medicina tradicional";
2024;"5122";"1295";"0186";"0497";"Acompanhamento alimentar e nutricional de crianças indígenas menores de 1 ano realizado";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.1.7-AI";"Cuidar da saúde da criança, desde a gestação até os seis anos de idade";
2024;"5122";"1295";"0186";"0497";"Acompanhamento alimentar e nutricional de crianças indígenas menores de 1 ano realizado";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.1.3.3-AI";"Desenvolver ações de promoção da saúde para os povos indígenas";
2024;"5122";"1295";"0186";"0497";"Acompanhamento alimentar e nutricional de crianças indígenas menores de 1 ano realizado";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.3.2-AI";"Desenvolver programas de atenção integral à saúde das crianças, também adaptados às realidades dos povos indígenas, das comunidades quilombolas e dos demais povos e comunidades tradicionais, além de comunidades isoladas, com foco no fortalecimento de sua proteção, promoção e recuperação da saúde, com respeito às suas tradições culturais e à vida social própria, de forma a articular as ações de saúde com a medicina tradicional";
2024;"5122";"1295";"0186";"0500";"Óbitos Investigados";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.1.7-AI";"Cuidar da saúde da criança, desde a gestação até os seis anos de idade";
2024;"5122";"1295";"0186";"0500";"Óbitos Investigados";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.1.3.3-AI";"Desenvolver ações de promoção da saúde para os povos indígenas";
2024;"5122";"1295";"0186";"0500";"Óbitos Investigados";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.3.2-AI";"Desenvolver programas de atenção integral à saúde das crianças, também adaptados às realidades dos povos indígenas, das comunidades quilombolas e dos demais povos e comunidades tradicionais, além de comunidades isoladas, com foco no fortalecimento de sua proteção, promoção e recuperação da saúde, com respeito às suas tradições culturais e à vida social própria, de forma a articular as ações de saúde com a medicina tradicional";
2024;"5122";"1295";"0186";"0505";"Consultas odontológicas das gestantes indígenas durante o pré-natal realizadas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.1.5-AI";"Ampliar o programa de atenção a saúde básica e odontológica nos centros urbanos e nas comunidades locais";
2024;"5122";"1295";"0186";"0505";"Consultas odontológicas das gestantes indígenas durante o pré-natal realizadas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.1.7-AI";"Cuidar da saúde da criança, desde a gestação até os seis anos de idade";
2024;"5122";"1295";"0186";"0505";"Consultas odontológicas das gestantes indígenas durante o pré-natal realizadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.1.3.3-AI";"Desenvolver ações de promoção da saúde para os povos indígenas";
2024;"5122";"1295";"0186";"0505";"Consultas odontológicas das gestantes indígenas durante o pré-natal realizadas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.3.2-AI";"Desenvolver programas de atenção integral à saúde das crianças, também adaptados às realidades dos povos indígenas, das comunidades quilombolas e dos demais povos e comunidades tradicionais, além de comunidades isoladas, com foco no fortalecimento de sua proteção, promoção e recuperação da saúde, com respeito às suas tradições culturais e à vida social própria, de forma a articular as ações de saúde com a medicina tradicional";
2024;"5122";"1295";"0186";"0515";"Trabalhadores qualificados na atenção à saúde dos povos indígenas";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"6.2.1.7-AI";"Cuidar da saúde da criança, desde a gestação até os seis anos de idade";
2024;"5122";"1295";"0186";"0515";"Trabalhadores qualificados na atenção à saúde dos povos indígenas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.1.3.3-AI";"Desenvolver ações de promoção da saúde para os povos indígenas";
2024;"5122";"1295";"0186";"0515";"Trabalhadores qualificados na atenção à saúde dos povos indígenas";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"6.4.3.2-AI";"Desenvolver programas de atenção integral à saúde das crianças, também adaptados às realidades dos povos indígenas, das comunidades quilombolas e dos demais povos e comunidades tradicionais, além de comunidades isoladas, com foco no fortalecimento de sua proteção, promoção e recuperação da saúde, com respeito às suas tradições culturais e à vida social própria, de forma a articular as ações de saúde com a medicina tradicional";
2024;"2319";"1257";"0245";"0528";"Assistência técnica prestada à elaboração de Planos Locais de Mobilidade Urbana.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.2.1.1-AI";"Implementar e/ou incentivar ações relacionadas à política pública de mobilidade urbana sustentável ";
2024;"2319";"1257";"0245";"0528";"Assistência técnica prestada à elaboração de Planos Locais de Mobilidade Urbana.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.1.5.1-AI";"Apoiar a assistência técnica à elaboração de Planos Locais de Mobilidade urbana";
2024;"2319";"1257";"0245";"0528";"Assistência técnica prestada à elaboração de Planos Locais de Mobilidade Urbana.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.4.3.1-AI";"Apoiar a Elaborarção de Planos Locais de Mobilidade Urbana";
2024;"2319";"1257";"0245";"0529";"Assistência financeira prestada à elaboração de Planos Locais de Mobilidade Urbana.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.2.1.1-AI";"Implementar e/ou incentivar ações relacionadas à política pública de mobilidade urbana sustentável ";
2024;"2319";"1257";"0245";"0529";"Assistência financeira prestada à elaboração de Planos Locais de Mobilidade Urbana.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.1.5.2-AI";"Apoiar a assistência financeira à elaboração de Planos Locais de Mobilidade urbana";
2024;"2319";"1257";"0245";"0529";"Assistência financeira prestada à elaboração de Planos Locais de Mobilidade Urbana.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.4.3.1-AI";"Apoiar a Elaborarção de Planos Locais de Mobilidade Urbana";
2024;"6114";"1320";"0239";"0532";"Geração de dados diários de focos de incêndios e queimadas no Brasil.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"4.1.6.1-AI";"Fomentar a adoção de tecnologias de monitoramento ambiental para o combate ao desmatamento e a preservação/recuperação da biodiversidade amazônica";
2024;"6114";"1320";"0239";"0532";"Geração de dados diários de focos de incêndios e queimadas no Brasil.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"4.1.3.1-AI";"Apoiar o levantamento de informações, produção de dados georreferenciados, mapeamentos e divulgação de dados relacionados aos biomas do Centro-Oeste";
2024;"6114";"1320";"0239";"0532";"Geração de dados diários de focos de incêndios e queimadas no Brasil.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"4.1.3.2-AI";"Monitoramento das condições ambientais dos biomas Caatinga e Cerrado";
2024;"2319";"1257";"0251";"0539";"Processo de Seleção para implantação e qualificação de infraestrutura de sistema de transporte público coletivo urbano no subeixo Mobilidade Urbana Sustentável (eixo Cidades Sustentáveis e Resilientes)";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.2.1.1-AI";"Implementar e/ou incentivar ações relacionadas à política pública de mobilidade urbana sustentável ";
2024;"2319";"1257";"0251";"0539";"Processo de Seleção para implantação e qualificação de infraestrutura de sistema de transporte público coletivo urbano no subeixo Mobilidade Urbana Sustentável (eixo Cidades Sustentáveis e Resilientes)";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.1.5.3-AI";"Apoiar a assistência financeira a empreendimentos de transporte público coletivo";
2024;"2319";"1257";"0251";"0539";"Processo de Seleção para implantação e qualificação de infraestrutura de sistema de transporte público coletivo urbano no subeixo Mobilidade Urbana Sustentável (eixo Cidades Sustentáveis e Resilientes)";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.4.3.2-AI";"Melhorar e ampliar a infraestrutura de mobilidade urbana para transporte público coletivo";
2024;"2319";"1257";"0251";"0542";"Investimento e financiamento realizados em empreendimentos de transporte não motorizado e qualificação viária.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.2.1.1-AI";"Implementar e/ou incentivar ações relacionadas à política pública de mobilidade urbana sustentável ";
2024;"2319";"1257";"0251";"0542";"Investimento e financiamento realizados em empreendimentos de transporte não motorizado e qualificação viária.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.1.5.4-AI";"Apoiar a assistência financeira a empreendimentos de transporte não motorizado e qualificação viária";
2024;"2319";"1257";"0251";"0542";"Investimento e financiamento realizados em empreendimentos de transporte não motorizado e qualificação viária.";"Plano Regional de Desenvolvimento do Nordeste - PRDNE";"3.4.3.3-AI";"Implementar empreendimentos de transporte não motorizado e qualificação viária";
2024;"2319";"1257";"0251";"0543";"Fomento ao investimento privado em projetos de infraestrutura no setor de mobilidade urbana.";"Plano Regional de Desenvolvimento da Amazônia - PRDA";"3.2.1.1-AI";"Implementar e/ou incentivar ações relacionadas à política pública de mobilidade urbana sustentável ";
2024;"2319";"1257";"0251";"0543";"Fomento ao investimento privado em projetos de infraestrutura no setor de mobilidade urbana.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.1.5.3-AI";"Apoiar a assistência financeira a empreendimentos de transporte público coletivo";
2024;"2319";"1257";"0251";"0543";"Fomento ao investimento privado em projetos de infraestrutura no setor de mobilidade urbana.";"Plano Regional de Desenvolvimento do Centro-Oeste - PRDCO";"3.1.5.4-AI";"Apoiar a assistência financeira a empreendimentos de transporte não motorizado e qualificação viária";
